origin_value,company name,traded price,book value,price book ratio,PE ratio,Current ratio,Profit Margin,Return on Assets,Return on Equity,5 year average yield,Forward Annual Dividend Yield,Trailing Annual Dividend Yield,52-Week High,52-Week Low,beta,exchange,sector,industry,total_equity_5,total_equity_4,total_equity_3,total_equity_2,total_equity_1,total_liability_5,total_liability_4,total_liability_3,total_liability_2,total_liability_1,total_asset_5,total_asset_4,total_asset_3,total_asset_2,total_asset_1,balance sheet page,industry page,statistics page,origin_url,origin_pattern,createdAt,updatedAt,pingedAt
5WD.SI,$ PS Group (5WD.SI),0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5WD.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
583.SI,Progen Holdings Ltd (583.SI),0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=583.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
U6C.SI,PACC Offshore Services Holdings Ltd (U6C.SI),0.50,0.67,0.75,15.97,0.61,22.75,0.91,5.12,,,,1.19,0.44,,SES,Services,Air Delivery & Freight Services,,,,,,"658,000","909,000","737,000","709,000",,"1,871,000","1,774,000","1,399,000","1,304,000",,https://sg.finance.yahoo.com/q/bs?s=U6C.SI&annual,https://sg.finance.yahoo.com/q/pr?s=U6C.SI,https://sg.finance.yahoo.com/q/ks?s=U6C.SI,https://sg.finance.yahoo.com/q?s=U6C.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
P12.SI,Powermatic Data Systems Ltd (P12.SI),0.19,0.19,0.96,31.00,5.73,11.29,1.20,3.48,,,5.40,0.22,0.14,,SES,Technology,Computer Based Systems,,,,,,"4,000","3,000","5,000","7,000",,"48,000","48,000","50,000","51,000",,https://sg.finance.yahoo.com/q/bs?s=P12.SI&annual,https://sg.finance.yahoo.com/q/pr?s=P12.SI,https://sg.finance.yahoo.com/q/ks?s=P12.SI,https://sg.finance.yahoo.com/q?s=P12.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5BI.SI,Polaris Ltd (5BI.SI),0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5BI.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
P01.SI,Poh Tiong Choon Logistics Ltd (P01.SI),0.69,0.25,2.74,24.46,1.16,6.56,5.45,11.85,,,3.70,0.85,0.53,,SES,Services,Air Delivery & Freight Services,,,,,,"60,000","43,000","50,000","55,000",,"136,000","116,000","117,000","117,000",,https://sg.finance.yahoo.com/q/bs?s=P01.SI&annual,https://sg.finance.yahoo.com/q/pr?s=P01.SI,https://sg.finance.yahoo.com/q/ks?s=P01.SI,https://sg.finance.yahoo.com/q?s=P01.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
N5ZD.SI,u PKX ADR US$ (N5ZD.SI),101.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=N5ZD.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
P31.SI,Pharmesis International Ltd (P31.SI),0.04,0.07,0.54,N/A,6.75,6.25,2.29,4.95,,,,0.05,0.03,,SES,Healthcare,Drug Manufacturers - Major,,,,,,"13,000","6,000","7,000","4,000",,"105,000","102,000","102,000","122,000",,https://sg.finance.yahoo.com/q/bs?s=P31.SI&annual,https://sg.finance.yahoo.com/q/pr?s=P31.SI,https://sg.finance.yahoo.com/q/ks?s=P31.SI,https://sg.finance.yahoo.com/q?s=P31.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
40S.SI,Perennial Real Estate Holdings Ltd (40S.SI),1.10,1.17,0.92,N/A,N/A,,,,,,,2.40,1.03,,SES,Financial,Real Estate Development,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q/bs?s=40S.SI&annual,https://sg.finance.yahoo.com/q/pr?s=40S.SI,https://sg.finance.yahoo.com/q/ks?s=40S.SI,https://sg.finance.yahoo.com/q?s=40S.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
A0W.SI,Lyxor Cmdty US$ (A0W.SI),2.10,0.00,N/A,N/A,N/A,,,,,,,2.94,1.96,,SES,N/A,N/A,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q/pr?s=A0W.SI,https://sg.finance.yahoo.com/q/ks?s=A0W.SI,https://sg.finance.yahoo.com/q?s=A0W.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
QC7.SI,Q & M Dental Group (Singapore) Ltd (QC7.SI),0.78,0.07,10.75,86.67,2.59,8.54,6.95,15.96,,,0.50,0.80,0.39,,SES,Healthcare,Hospitals,,,,,,"56,000","21,000","20,000","9,000",,"141,000","68,000","49,000","36,000",,https://sg.finance.yahoo.com/q/bs?s=QC7.SI&annual,https://sg.finance.yahoo.com/q/pr?s=QC7.SI,https://sg.finance.yahoo.com/q/ks?s=QC7.SI,https://sg.finance.yahoo.com/q?s=QC7.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
UD3.SI,Pteris Global Ltd (UD3.SI),0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=UD3.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
Q01.SI,QAF Ltd (Q01.SI),1.15,0.55,2.08,18.85,1.53,4.41,5.71,10.84,,,4.40,1.19,0.82,,SES,Consumer Goods,Food - Major Diversified,,,,,,"254,000","265,000","295,000","276,000",,"691,000","688,000","711,000","688,000",,https://sg.finance.yahoo.com/q/bs?s=Q01.SI&annual,https://sg.finance.yahoo.com/q/pr?s=Q01.SI,https://sg.finance.yahoo.com/q/ks?s=Q01.SI,https://sg.finance.yahoo.com/q?s=Q01.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
L6T.SI,PSL Holdings Ltd (L6T.SI),0.09,0.09,1.03,N/A,23.55,43.21,5.05,8.10,,,5.40,0.28,0.08,,SES,Industrial Goods,General Contractors,,,,,,"3,000","5,000","21,000","33,000",,"50,000","58,000","72,000","74,000",,https://sg.finance.yahoo.com/q/bs?s=L6T.SI&annual,https://sg.finance.yahoo.com/q/pr?s=L6T.SI,https://sg.finance.yahoo.com/q/ks?s=L6T.SI,https://sg.finance.yahoo.com/q?s=L6T.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
K6S.SI,Prudential PLC (K6S.SI),21.65,6.90,3.14,16.78,1.21,3.68,0.58,20.65,,,1.70,21.65,20.00,,SES,Financial,Life Insurance,,,,,,"357,392,000","316,281,000","297,280,000","264,138,000",,"369,204,000","325,932,000","307,644,000","272,745,000",,https://sg.finance.yahoo.com/q/bs?s=K6S.SI&annual,https://sg.finance.yahoo.com/q/pr?s=K6S.SI,https://sg.finance.yahoo.com/q/ks?s=K6S.SI,https://sg.finance.yahoo.com/q?s=K6S.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5AE.SI,Pollux Properties Ltd (5AE.SI),0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5AE.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5BS.SI,PNE Micron Holdings Ltd (5BS.SI),0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5BS.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
P29.SI,Popular Holdings Ltd (P29.SI),0.32,0.21,1.53,15.75,1.87,2.91,3.35,7.27,,,3.20,0.32,0.22,,SES,Services,"Specialty Retail, Other",,,,,,"180,000","198,000","185,000","146,000",,"399,000","423,000","397,000","339,000",,https://sg.finance.yahoo.com/q/bs?s=P29.SI&annual,https://sg.finance.yahoo.com/q/pr?s=P29.SI,https://sg.finance.yahoo.com/q/ks?s=P29.SI,https://sg.finance.yahoo.com/q?s=P29.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5PI.SI,Plato Capital Ltd (5PI.SI),0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5PI.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
P07.SI,PNE Industries Ltd (P07.SI),0.14,0.16,0.88,7.26,6.01,10.18,2.55,12.06,,,7.30,0.24,0.11,,SES,Technology,Printed Circuit Boards,,,,,,"11,000","12,000","12,000","12,000",,"82,000","83,000","80,000","76,000",,https://sg.finance.yahoo.com/q/bs?s=P07.SI&annual,https://sg.finance.yahoo.com/q/pr?s=P07.SI,https://sg.finance.yahoo.com/q/ks?s=P07.SI,https://sg.finance.yahoo.com/q?s=P07.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
